num_expediente,fecha_hora,cod_distrito,distrito,same_as_wikidata_distrito,tipo_accidente,estado_meteorologico,tipo_vehiculo,tipo_persona,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga,num_participante
2024S004326,2024-02-05T09:00:00Z,12,Usera,https://wikidata.org/entity/Q953368,Alcance,Despejado,Turismo,Pasajero,14,Sin asistencia sanitaria,40.38107576395859,-3.7022907445097055,0,0,"3"
2024S004327,2024-02-05T08:23:00Z,4,Salamanca,https://wikidata.org/entity/Q1773521,Alcance,Despejado,Turismo,Conductor,77,Se desconoce,40.434580618563714,-3.675057916067127,0,0,"1"
2024S004327,2024-02-05T08:23:00Z,4,Salamanca,https://wikidata.org/entity/Q1773521,Alcance,Despejado,Turismo,Conductor,77,Se desconoce,40.434580618563714,-3.675057916067127,0,0,"2"
2024S004327,2024-02-05T08:23:00Z,4,Salamanca,https://wikidata.org/entity/Q1773521,Alcance,Despejado,Turismo,Pasajero,77,Se desconoce,40.434580618563714,-3.675057916067127,0,0,"3"
2024S004328,2024-02-04T13:00:00Z,16,Hortaleza,https://wikidata.org/entity/Q1928529,Alcance,Despejado,Turismo,Conductor,77,Se desconoce,40.45291809820116,-3.6060265210161253,0,0,"1"
2024S004328,2024-02-04T13:00:00Z,16,Hortaleza,https://wikidata.org/entity/Q1928529,Alcance,Despejado,Turismo,Conductor,77,Se desconoce,40.45291809820116,-3.6060265210161253,0,0,"2"
2024S004328,2024-02-04T13:00:00Z,16,Hortaleza,https://wikidata.org/entity/Q1928529,Alcance,Despejado,Turismo,Pasajero,77,Se desconoce,40.45291809820116,-3.6060265210161253,0,0,"3"
2024S004329,2024-02-05T09:20:00Z,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,Colisión lateral,Despejado,Sin especificar,Conductor,77,Se desconoce,40.40535258337424,-3.658337557395298,0,0,"1"
2024S004329,2024-02-05T09:20:00Z,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,Colisión lateral,Despejado,Turismo,Conductor,77,Se desconoce,40.40535258337424,-3.658337557395298,0,0,"2"
2024S004329,2024-02-05T09:20:00Z,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,Colisión lateral,Despejado,Turismo,Pasajero,77,Se desconoce,40.40535258337424,-3.658337557395298,0,0,"3"
2024S004330,2024-02-05T07:50:00Z,5,Chamartín,https://wikidata.org/entity/Q1766348,Alcance,Despejado,Motocicleta hasta 125cc,Conductor,7,Asistencia sanitaria sólo en el lugar del accidente,40.444345034574695,-3.661264864751912,0,0,"1"
2024S004330,2024-02-05T07:50:00Z,5,Chamartín,https://wikidata.org/entity/Q1766348,Alcance,Despejado,Turismo,Conductor,14,Sin asistencia sanitaria,40.444345034574695,-3.661264864751912,0,0,"2"
2024S004331,2024-02-05T11:00:00Z,18,Villa de Vallecas,https://wikidata.org/entity/Q1947988,Alcance,Despejado,Furgoneta,Conductor,14,Sin asistencia sanitaria,40.37380783624516,-3.6510687793200987,0,0,"1"
2024S004331,2024-02-05T11:00:00Z,18,Villa de Vallecas,https://wikidata.org/entity/Q1947988,Alcance,Despejado,Turismo,Conductor,14,Sin asistencia sanitaria,40.37380783624516,-3.6510687793200987,0,0,"2"
2024S004331,2024-02-05T11:00:00Z,18,Villa de Vallecas,https://wikidata.org/entity/Q1947988,Alcance,Despejado,Turismo,Pasajero,7,Asistencia sanitaria sólo en el lugar del accidente,40.37380783624516,-3.6510687793200987,0,0,"3"
2024S004332,2024-02-05T11:07:00Z,11,Carabanchel,https://wikidata.org/entity/Q1001991,Colisión fronto-lateral,Despejado,Turismo,Conductor,77,Se desconoce,40.39163040449726,-3.7334121018480393,0,0,"1"
2024S004332,2024-02-05T11:07:00Z,11,Carabanchel,https://wikidata.org/entity/Q1001991,Colisión fronto-lateral,Despejado,Turismo,Conductor,77,Se desconoce,40.39163040449726,-3.7334121018480393,0,0,"2"
2024S004333,2024-02-05T10:50:00Z,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,Colisión fronto-lateral,Despejado,Turismo,Conductor,77,Se desconoce,40.41712639795749,-3.6227493406884603,0,0,"1"
2024S004333,2024-02-05T10:50:00Z,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,Colisión fronto-lateral,Despejado,Turismo,Conductor,77,Se desconoce,40.41712639795749,-3.6227493406884603,0,0,"2"
2024S004334,2024-02-05T12:00:00Z,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,Choque contra obstáculo fijo,Despejado,Furgoneta,Conductor,77,Se desconoce,40.435435591602136,-3.6452371689578142,0,0,"1"
2024S004334,2024-02-05T12:00:00Z,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,Choque contra obstáculo fijo,Despejado,Furgoneta,Conductor,77,Se desconoce,40.435435591602136,-3.6452371689578142,0,0,"2"
2024S004335,2024-02-05T08:40:00Z,6,Tetuán,https://wikidata.org/entity/Q1773540,Colisión fronto-lateral,Se desconoce,Furgoneta,Conductor,77,Se desconoce,40.44788477016215,-3.7070658710933095,0,0,"1"
2024S004335,2024-02-05T08:40:00Z,6,Tetuán,https://wikidata.org/entity/Q1773540,Colisión fronto-lateral,Se desconoce,Turismo,Conductor,14,Sin asistencia sanitaria,40.44788477016215,-3.7070658710933095,0,0,"2"
2024S004336,2024-02-05T11:55:00Z,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,Colisión frontal,Despejado,Furgoneta,Conductor,77,Se desconoce,40.38467995807357,-3.665640985717078,0,0,"1"
2024S004336,2024-02-05T11:55:00Z,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,Colisión frontal,Despejado,Vehículo articulado,Conductor,77,Se desconoce,40.38467995807357,-3.665640985717078,0,0,"2"
2024S004338,2024-02-05T12:15:00Z,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor,2,Ingreso inferior o igual a 24 horas,40.390825732475975,-3.639827223385753,0,0,"1"
2024S004338,2024-02-05T12:15:00Z,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,Colisión fronto-lateral,Despejado,Turismo,Conductor,14,Sin asistencia sanitaria,40.390825732475975,-3.639827223385753,0,0,"2"
2024S004338,2024-02-05T12:15:00Z,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,Colisión fronto-lateral,Despejado,Turismo,Pasajero,14,Sin asistencia sanitaria,40.390825732475975,-3.639827223385753,0,0,"3"
2024S004339,2024-02-05T07:50:00Z,2,Arganzuela,https://wikidata.org/entity/Q2000929,Alcance,Despejado,Turismo,Conductor,77,Se desconoce,40.39034088014349,-3.679034354124722,0,0,"1"
2024S004339,2024-02-05T07:50:00Z,2,Arganzuela,https://wikidata.org/entity/Q2000929,Alcance,Despejado,Turismo,Conductor,77,Se desconoce,40.39034088014349,-3.679034354124722,0,0,"2"
2024S004339,2024-02-05T07:50:00Z,2,Arganzuela,https://wikidata.org/entity/Q2000929,Alcance,Despejado,Turismo,Conductor,77,Se desconoce,40.39034088014349,-3.679034354124722,0,0,"3"
2024S004340,2024-01-18T12:15:00Z,7,Chamberí,https://wikidata.org/entity/Q1763370,Colisión lateral,Despejado,Turismo,Conductor,77,Se desconoce,40.43970760700017,-3.6961796657569046,0,0,"1"
2024S004340,2024-01-18T12:15:00Z,7,Chamberí,https://wikidata.org/entity/Q1763370,Colisión lateral,Despejado,Turismo,Conductor,77,Se desconoce,40.43970760700017,-3.6961796657569046,0,0,"2"
2024S004341,2024-02-05T11:40:00Z,17,Villaverde,https://wikidata.org/entity/Q919536,Colisión lateral,Se desconoce,Todo terreno,Conductor,77,Se desconoce,40.346119231735805,-3.712784276522201,0,0,"1"
2024S004341,2024-02-05T11:40:00Z,17,Villaverde,https://wikidata.org/entity/Q919536,Colisión lateral,Se desconoce,Turismo,Conductor,77,Se desconoce,40.346119231735805,-3.712784276522201,0,0,"2"
2024S004341,2024-02-05T11:40:00Z,17,Villaverde,https://wikidata.org/entity/Q919536,Colisión lateral,Se desconoce,Turismo,Conductor,77,Se desconoce,40.346119231735805,-3.712784276522201,0,0,"3"
2024S004342,2024-02-05T10:40:00Z,17,Villaverde,https://wikidata.org/entity/Q919536,Choque contra obstáculo fijo,Despejado,Maquinaria de obras,Conductor,77,Se desconoce,40.35099644921421,-3.688448563461626,0,0,"1"
2024S004343,2024-02-05T13:35:00Z,4,Salamanca,https://wikidata.org/entity/Q1773521,Colisión lateral,Despejado,Furgoneta,Conductor,14,Sin asistencia sanitaria,40.424955059132564,-3.6757279207127915,0,0,"1"
2024S004343,2024-02-05T13:35:00Z,4,Salamanca,https://wikidata.org/entity/Q1773521,Colisión lateral,Despejado,Turismo,Conductor,14,Sin asistencia sanitaria,40.424955059132564,-3.6757279207127915,0,0,"2"
2024S004343,2024-02-05T13:35:00Z,4,Salamanca,https://wikidata.org/entity/Q1773521,Colisión lateral,Despejado,Turismo,Pasajero,77,Se desconoce,40.424955059132564,-3.6757279207127915,0,0,"3"
2024S004344,2024-02-05T13:18:00Z,16,Hortaleza,https://wikidata.org/entity/Q1928529,Colisión frontal,Despejado,Turismo,Conductor,77,Se desconoce,40.472393844252984,-3.654261372619218,0,0,"1"
2024S004344,2024-02-05T13:18:00Z,16,Hortaleza,https://wikidata.org/entity/Q1928529,Colisión frontal,Despejado,Turismo,Conductor,77,Se desconoce,40.472393844252984,-3.654261372619218,0,0,"2"
2024S004344,2024-02-05T13:18:00Z,16,Hortaleza,https://wikidata.org/entity/Q1928529,Colisión frontal,Despejado,Turismo,Conductor,77,Se desconoce,40.472393844252984,-3.654261372619218,0,0,"3"
2024S004345,2024-02-05T13:15:00Z,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Alcance,Despejado,Turismo,Conductor,14,Sin asistencia sanitaria,40.42734778127408,-3.713817934966538,0,0,"1"
2024S004345,2024-02-05T13:15:00Z,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Alcance,Despejado,VMU eléctrico,Conductor,1,Atención en urgencias sin posterior ingreso,40.42734778127408,-3.713817934966538,0,0,"2"
2024S004346,2024-02-05T15:45:00Z,3,Retiro,https://wikidata.org/entity/Q2002296,Alcance,Despejado,Turismo,Conductor,77,Se desconoce,40.411064101772844,-3.6631076057219323,0,0,"1"
2024S004346,2024-02-05T15:45:00Z,3,Retiro,https://wikidata.org/entity/Q2002296,Alcance,Despejado,Turismo,Conductor,77,Se desconoce,40.411064101772844,-3.6631076057219323,0,0,"2"
2024S004347,2024-02-05T14:07:00Z,5,Chamartín,https://wikidata.org/entity/Q1766348,Colisión lateral,Despejado,Autobús,Conductor,14,Sin asistencia sanitaria,40.47646044203972,-3.6862718184819356,0,0,"1"
2024S004347,2024-02-05T14:07:00Z,5,Chamartín,https://wikidata.org/entity/Q1766348,Colisión lateral,Despejado,Motocicleta hasta 125cc,Conductor,14,Sin asistencia sanitaria,40.47646044203972,-3.6862718184819356,0,0,"2"
2024S004348,2024-02-02T15:12:00Z,16,Hortaleza,https://wikidata.org/entity/Q1928529,Colisión lateral,Despejado,Turismo,Conductor,77,Se desconoce,40.47075239611091,-3.635206024211707,0,0,"1"
2024S004348,2024-02-02T15:12:00Z,16,Hortaleza,https://wikidata.org/entity/Q1928529,Colisión lateral,Despejado,Turismo,Conductor,77,Se desconoce,40.47075239611091,-3.635206024211707,0,0,"2"
2024S004348,2024-02-02T15:12:00Z,16,Hortaleza,https://wikidata.org/entity/Q1928529,Colisión lateral,Despejado,Turismo,Pasajero,77,Se desconoce,40.47075239611091,-3.635206024211707,0,0,"3"
2024S004348,2024-02-02T15:12:00Z,16,Hortaleza,https://wikidata.org/entity/Q1928529,Colisión lateral,Despejado,Turismo,Pasajero,77,Se desconoce,40.47075239611091,-3.635206024211707,0,0,"4"
2024S004349,2024-02-04T15:30:00Z,4,Salamanca,https://wikidata.org/entity/Q1773521,Colisión lateral,Despejado,Turismo,Conductor,14,Sin asistencia sanitaria,40.4335941850475,-3.677358873104288,0,0,"1"
2024S004349,2024-02-04T15:30:00Z,4,Salamanca,https://wikidata.org/entity/Q1773521,Colisión lateral,Despejado,Turismo,Conductor,14,Sin asistencia sanitaria,40.4335941850475,-3.677358873104288,0,0,"2"
2024S004350,2024-02-05T17:00:00Z,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Caída,Nublado,Motocicleta hasta 125cc,Conductor,1,Atención en urgencias sin posterior ingreso,40.447000010292015,-3.7103112565948178,0,0,"1"
2024S004350,2024-02-05T17:00:00Z,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Caída,Nublado,Turismo,Conductor,14,Sin asistencia sanitaria,40.447000010292015,-3.7103112565948178,0,0,"2"
2024S004351,2024-02-05T15:45:00Z,19,Vicálvaro,https://wikidata.org/entity/Q589403,Colisión fronto-lateral,Despejado,Turismo,Conductor,77,Se desconoce,40.40682427853596,-3.6066971375291508,0,0,"1"
2024S004351,2024-02-05T15:45:00Z,19,Vicálvaro,https://wikidata.org/entity/Q589403,Colisión fronto-lateral,Despejado,Turismo,Conductor,77,Se desconoce,40.40682427853596,-3.6066971375291508,0,0,"2"
2024S004352,2024-02-05T16:30:00Z,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,Colisión lateral,Despejado,Motocicleta hasta 125cc,Conductor,14,Sin asistencia sanitaria,40.44985876397284,-3.594902033417629,1,0,"1"
2024S004352,2024-02-05T16:30:00Z,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,Colisión lateral,Despejado,Turismo,Conductor,14,Sin asistencia sanitaria,40.44985876397284,-3.594902033417629,0,0,"2"
2024S004352,2024-02-05T16:30:00Z,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,Colisión lateral,Despejado,Turismo,Pasajero,77,Se desconoce,40.44985876397284,-3.594902033417629,0,0,"3"
2024S004353,2024-02-05T16:21:00Z,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Caída,Despejado,Motocicleta hasta 125cc,Conductor,1,Atención en urgencias sin posterior ingreso,40.43569090146038,-3.7195065339745974,0,0,"1"
2024S004354,2024-02-05T15:35:00Z,18,Villa de Vallecas,https://wikidata.org/entity/Q1947988,Alcance,Despejado,Tractocamión,Conductor,14,Sin asistencia sanitaria,40.35540439148875,-3.6211801470505347,0,0,"1"
2024S004354,2024-02-05T15:35:00Z,18,Villa de Vallecas,https://wikidata.org/entity/Q1947988,Alcance,Despejado,Turismo,Conductor,7,Asistencia sanitaria sólo en el lugar del accidente,40.35540439148875,-3.6211801470505347,0,0,"2"
2024S004354,2024-02-05T15:35:00Z,18,Villa de Vallecas,https://wikidata.org/entity/Q1947988,Alcance,Despejado,Turismo,Pasajero,7,Asistencia sanitaria sólo en el lugar del accidente,40.35540439148875,-3.6211801470505347,0,0,"3"
2024S004358,2024-02-05T17:00:00Z,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,Colisión fronto-lateral,Despejado,Turismo,Conductor,7,Asistencia sanitaria sólo en el lugar del accidente,40.439865347589155,-3.6193746471657136,0,0,"1"
2024S004358,2024-02-05T17:00:00Z,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,Colisión fronto-lateral,Despejado,Turismo,Conductor,14,Sin asistencia sanitaria,40.439865347589155,-3.6193746471657136,0,0,"2"
2024S004358,2024-02-05T17:00:00Z,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,Colisión fronto-lateral,Despejado,Turismo,Pasajero,14,Sin asistencia sanitaria,40.439865347589155,-3.6193746471657136,0,0,"3"
2024S004358,2024-02-05T17:00:00Z,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,Colisión fronto-lateral,Despejado,Turismo,Pasajero,7,Asistencia sanitaria sólo en el lugar del accidente,40.439865347589155,-3.6193746471657136,0,0,"4"
2024S004358,2024-02-05T17:00:00Z,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,Colisión fronto-lateral,Despejado,Turismo,Pasajero,14,Sin asistencia sanitaria,40.439865347589155,-3.6193746471657136,0,0,"5"
2024S004364,2024-02-05T16:05:00Z,5,Chamartín,https://wikidata.org/entity/Q1766348,Alcance,Se desconoce,Turismo,Conductor,77,Se desconoce,40.45164032497798,-3.686337665283876,0,0,"1"
2024S004364,2024-02-05T16:05:00Z,5,Chamartín,https://wikidata.org/entity/Q1766348,Alcance,Se desconoce,Turismo,Conductor,77,Se desconoce,40.45164032497798,-3.686337665283876,0,0,"2"
2024S004365,2024-02-05T17:31:00Z,4,Salamanca,https://wikidata.org/entity/Q1773521,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor,7,Asistencia sanitaria sólo en el lugar del accidente,40.43276285262877,-3.680852090465498,0,0,"1"
2024S004365,2024-02-05T17:31:00Z,4,Salamanca,https://wikidata.org/entity/Q1773521,Colisión fronto-lateral,Despejado,Turismo,Conductor,14,Sin asistencia sanitaria,40.43276285262877,-3.680852090465498,0,0,"2"
2024S004366,2024-02-05T17:35:00Z,14,Moratalaz,https://wikidata.org/entity/Q2076109,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor,2,Ingreso inferior o igual a 24 horas,40.40720764367958,-3.6521212030828236,0,0,"1"
2024S004366,2024-02-05T17:35:00Z,14,Moratalaz,https://wikidata.org/entity/Q2076109,Colisión fronto-lateral,Despejado,Turismo,Conductor,14,Sin asistencia sanitaria,40.40720764367958,-3.6521212030828236,0,0,"2"
2024S004367,2024-02-05T18:30:00Z,2,Arganzuela,https://wikidata.org/entity/Q2000929,Alcance,Nublado,Furgoneta,Conductor,77,Se desconoce,40.389011706794705,-3.6798575353462004,0,0,"1"
2024S004367,2024-02-05T18:30:00Z,2,Arganzuela,https://wikidata.org/entity/Q2000929,Alcance,Nublado,Furgoneta,Pasajero,77,Se desconoce,40.389011706794705,-3.6798575353462004,0,0,"2"
2024S004367,2024-02-05T18:30:00Z,2,Arganzuela,https://wikidata.org/entity/Q2000929,Alcance,Nublado,Furgoneta,Pasajero,77,Se desconoce,40.389011706794705,-3.6798575353462004,0,0,"3"
2024S004367,2024-02-05T18:30:00Z,2,Arganzuela,https://wikidata.org/entity/Q2000929,Alcance,Nublado,Furgoneta,Pasajero,77,Se desconoce,40.389011706794705,-3.6798575353462004,0,0,"4"
2024S004367,2024-02-05T18:30:00Z,2,Arganzuela,https://wikidata.org/entity/Q2000929,Alcance,Nublado,Turismo,Conductor,77,Se desconoce,40.389011706794705,-3.6798575353462004,0,0,"5"
2024S004370,2024-02-05T17:10:00Z,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,Colisión lateral,Se desconoce,Turismo,Conductor,77,Se desconoce,40.3875242030042,-3.640585365697012,0,0,"1"
2024S004370,2024-02-05T17:10:00Z,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,Colisión lateral,Se desconoce,Turismo,Conductor,77,Se desconoce,40.3875242030042,-3.640585365697012,0,0,"2"
2024S004371,2024-02-05T16:08:00Z,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,Colisión frontal,Se desconoce,Furgoneta,Conductor,77,Se desconoce,40.493689509691926,-3.6871199481866794,0,0,"1"
2024S004371,2024-02-05T16:08:00Z,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,Colisión frontal,Se desconoce,Turismo,Conductor,77,Se desconoce,40.493689509691926,-3.6871199481866794,0,0,"2"
2024S004372,2024-02-05T17:59:00Z,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Alcance,Despejado,Furgoneta,Conductor,7,Asistencia sanitaria sólo en el lugar del accidente,40.44183908556971,-3.7472699073658147,0,0,"1"
2024S004372,2024-02-05T17:59:00Z,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Alcance,Despejado,Turismo,Conductor,14,Sin asistencia sanitaria,40.44183908556971,-3.7472699073658147,0,0,"2"
2024S004372,2024-02-05T17:59:00Z,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Alcance,Despejado,Turismo,Conductor,7,Asistencia sanitaria sólo en el lugar del accidente,40.44183908556971,-3.7472699073658147,0,0,"3"
2024S004372,2024-02-05T17:59:00Z,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Alcance,Despejado,Turismo,Conductor,7,Asistencia sanitaria sólo en el lugar del accidente,40.44183908556971,-3.7472699073658147,0,0,"4"
2024S004372,2024-02-05T17:59:00Z,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Alcance,Despejado,Turismo,Pasajero,14,Sin asistencia sanitaria,40.44183908556971,-3.7472699073658147,0,0,"5"
2024S004373,2024-02-05T19:15:00Z,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Alcance,Despejado,Turismo,Conductor,77,Se desconoce,40.441588985489624,-3.7469369821117215,0,0,"1"
2024S004373,2024-02-05T19:15:00Z,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Alcance,Despejado,Turismo,Conductor,77,Se desconoce,40.441588985489624,-3.7469369821117215,0,0,"2"
2024S004373,2024-02-05T19:15:00Z,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Alcance,Despejado,Turismo,Pasajero,77,Se desconoce,40.441588985489624,-3.7469369821117215,0,0,"3"
2024S004373,2024-02-05T19:15:00Z,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Alcance,Despejado,Turismo,Pasajero,77,Se desconoce,40.441588985489624,-3.7469369821117215,0,0,"4"
2024S004374,2024-02-05T17:55:00Z,6,Tetuán,https://wikidata.org/entity/Q1773540,Colisión múltiple,Despejado,Turismo,Conductor,14,Sin asistencia sanitaria,40.456408586923324,-3.6904550769031665,0,0,"1"
2024S004374,2024-02-05T17:55:00Z,6,Tetuán,https://wikidata.org/entity/Q1773540,Colisión múltiple,Despejado,Turismo,Conductor,14,Sin asistencia sanitaria,40.456408586923324,-3.6904550769031665,0,0,"2"
2024S004374,2024-02-05T17:55:00Z,6,Tetuán,https://wikidata.org/entity/Q1773540,Colisión múltiple,Despejado,Turismo,Conductor,14,Sin asistencia sanitaria,40.456408586923324,-3.6904550769031665,0,0,"3"
2024S004374,2024-02-05T17:55:00Z,6,Tetuán,https://wikidata.org/entity/Q1773540,Colisión múltiple,Despejado,Turismo,Pasajero,14,Sin asistencia sanitaria,40.456408586923324,-3.6904550769031665,0,0,"4"
2024S004375,2024-02-05T19:45:00Z,7,Chamberí,https://wikidata.org/entity/Q1763370,Caída,Despejado,Motocicleta hasta 125cc,Conductor,6,Asistencia sanitaria inmediata en centro de salud o mutua,40.43439008003221,-3.70101768475073,0,0,"1"
2024S004375,2024-02-05T19:45:00Z,7,Chamberí,https://wikidata.org/entity/Q1763370,Caída,Despejado,Turismo,Conductor,14,Sin asistencia sanitaria,40.43439008003221,-3.70101768475073,0,0,"2"
2024S004376,2024-02-05T14:40:00Z,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,Alcance,Despejado,Furgoneta,Conductor,14,Sin asistencia sanitaria,40.481517634808135,-3.706675354619891,0,0,"1"
2024S004376,2024-02-05T14:40:00Z,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,Alcance,Despejado,Turismo,Conductor,7,Asistencia sanitaria sólo en el lugar del accidente,40.481517634808135,-3.706675354619891,0,0,"2"
2024S004376,2024-02-05T14:40:00Z,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,Alcance,Despejado,Turismo,Conductor,14,Sin asistencia sanitaria,40.481517634808135,-3.706675354619891,0,0,"3"
2024S004412,2024-02-05T19:45:00Z,11,Carabanchel,https://wikidata.org/entity/Q1001991,Alcance,Despejado,Furgoneta,Conductor,14,Sin asistencia sanitaria,40.37005641068988,-3.720068360634834,0,0,"1"
2024S004412,2024-02-05T19:45:00Z,11,Carabanchel,https://wikidata.org/entity/Q1001991,Alcance,Despejado,Turismo,Conductor,14,Sin asistencia sanitaria,40.37005641068988,-3.720068360634834,0,0,"2"
2024S004412,2024-02-05T19:45:00Z,11,Carabanchel,https://wikidata.org/entity/Q1001991,Alcance,Despejado,Turismo,Pasajero,7,Asistencia sanitaria sólo en el lugar del accidente,40.37005641068988,-3.720068360634834,0,0,"3"
2024S004414,2024-02-05T19:05:00Z,16,Hortaleza,https://wikidata.org/entity/Q1928529,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,77,Se desconoce,40.47698890001278,-3.654176204006614,0,0,"1"
2024S004414,2024-02-05T19:05:00Z,16,Hortaleza,https://wikidata.org/entity/Q1928529,Choque contra obstáculo fijo,Despejado,Turismo,Pasajero,77,Se desconoce,40.47698890001278,-3.654176204006614,0,0,"2"
2024S004420,2024-02-05T19:50:00Z,2,Arganzuela,https://wikidata.org/entity/Q2000929,Colisión frontal,Despejado,Turismo,Conductor,14,Sin asistencia sanitaria,40.391810424386875,-3.6773170702663944,0,0,"1"
2024S004420,2024-02-05T19:50:00Z,2,Arganzuela,https://wikidata.org/entity/Q2000929,Colisión frontal,Despejado,Turismo,Conductor,1,Atención en urgencias sin posterior ingreso,40.391810424386875,-3.6773170702663944,0,0,"2"
2024S004437,2024-02-05T19:20:00Z,16,Hortaleza,https://wikidata.org/entity/Q1928529,Alcance,Despejado,Furgoneta,Conductor,14,Sin asistencia sanitaria,40.470763670281116,-3.6445606923175706,1,0,"1"
2024S004437,2024-02-05T19:20:00Z,16,Hortaleza,https://wikidata.org/entity/Q1928529,Alcance,Despejado,Turismo,Conductor,7,Asistencia sanitaria sólo en el lugar del accidente,40.470763670281116,-3.6445606923175706,0,0,"2"
2024S004438,2024-02-03T21:10:00Z,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,Colisión frontal,Despejado,Turismo,Conductor,77,Se desconoce,40.49202770603898,-3.701310345656168,0,0,"1"
2024S004438,2024-02-03T21:10:00Z,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,Colisión frontal,Despejado,Turismo,Conductor,77,Se desconoce,40.49202770603898,-3.701310345656168,0,0,"2"
2024S004439,2024-02-05T19:10:00Z,5,Chamartín,https://wikidata.org/entity/Q1766348,Colisión fronto-lateral,Despejado,Autobús,Conductor,14,Sin asistencia sanitaria,40.46731613931727,-3.6832651679779858,0,0,"1"
2024S004439,2024-02-05T19:10:00Z,5,Chamartín,https://wikidata.org/entity/Q1766348,Colisión fronto-lateral,Despejado,Autobús,Pasajero,7,Asistencia sanitaria sólo en el lugar del accidente,40.46731613931727,-3.6832651679779858,0,0,"2"
2024S004439,2024-02-05T19:10:00Z,5,Chamartín,https://wikidata.org/entity/Q1766348,Colisión fronto-lateral,Despejado,Autobús,Pasajero,14,Sin asistencia sanitaria,40.46731613931727,-3.6832651679779858,0,0,"3"
2024S004439,2024-02-05T19:10:00Z,5,Chamartín,https://wikidata.org/entity/Q1766348,Colisión fronto-lateral,Despejado,Autobús,Pasajero,7,Asistencia sanitaria sólo en el lugar del accidente,40.46731613931727,-3.6832651679779858,0,0,"4"
2024S004439,2024-02-05T19:10:00Z,5,Chamartín,https://wikidata.org/entity/Q1766348,Colisión fronto-lateral,Despejado,VMU eléctrico,Conductor,14,Sin asistencia sanitaria,40.46731613931727,-3.6832651679779858,0,0,"5"
2024S004440,2024-02-05T21:05:00Z,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,77,Se desconoce,40.39297714097268,-3.6703533297934263,0,0,"1"
2024S004440,2024-02-05T21:05:00Z,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,77,Se desconoce,40.39297714097268,-3.6703533297934263,0,0,"2"
