num_expediente,fecha,hora,localizacion,numero,cod_distrito,distrito,distrito_urls,tipo_accidente,estado_meteorologico,tipo_vehiculo,tipo_persona,rango_edad,sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga
2024S014082,2024-04-20T00:00:00Z,12:20:00,"CALL. GINZO DE LIMIA, 6",6,8,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,Atropello a persona,Despejado,Motocicleta > 125cc,Peatón,Más de 74 años,Mujer,2,Ingreso inferior o igual a 24 horas,440406.549,4480889.102,N,"NULL"
2024S014083,2024-04-20T00:00:00Z,12:10:00,CALL. FLORA / CALL. TRUJILLOS,1,1,Centro,https://www.wikidata.org/wiki/Q1763376,Atropello a persona,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,439965.302,4474419.221,N,"NULL"
2024S014083,2024-04-20T00:00:00Z,12:10:00,CALL. FLORA / CALL. TRUJILLOS,1,1,Centro,https://www.wikidata.org/wiki/Q1763376,Atropello a persona,Despejado,Turismo,Peatón,De 30 a 34 años,Mujer,1,Atención en urgencias sin posterior ingreso,439965.302,4474419.221,N,"NULL"
2024S014084,2024-04-20T00:00:00Z,12:45:00,CALL. AMPARO / CALL. TRIBULETE,66,1,Centro,https://www.wikidata.org/wiki/Q1763376,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor,De 60 a 64 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440456.442,4473291.136,N,"NULL"
2024S014084,2024-04-20T00:00:00Z,12:45:00,CALL. AMPARO / CALL. TRIBULETE,66,1,Centro,https://www.wikidata.org/wiki/Q1763376,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,440456.442,4473291.136,N,"NULL"
2024S014085,2024-04-20T00:00:00Z,13:30:00,CALL. ALCALA / CALL. JORGE JUAN,90,4,Salamanca,https://www.wikidata.org/wiki/Q1773521,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,442423.691,4474984.447,N,"NULL"
2024S014085,2024-04-20T00:00:00Z,13:30:00,CALL. ALCALA / CALL. JORGE JUAN,90,4,Salamanca,https://www.wikidata.org/wiki/Q1773521,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 60 a 64 años,Hombre,14,Sin asistencia sanitaria,442423.691,4474984.447,N,"NULL"
2024S014086,2024-04-20T00:00:00Z,12:30:00,"AUTOV. M-30, 20XC00",20XC00,9,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,Alcance,Despejado,Turismo,Conductor,De 40 a 44 años,Hombre,NULL,NULL,437589.93,4475589.272,N,"NULL"
2024S014086,2024-04-20T00:00:00Z,12:30:00,"AUTOV. M-30, 20XC00",20XC00,9,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,Alcance,Despejado,Turismo,Conductor,De 45 a 49 años,Mujer,NULL,NULL,437589.93,4475589.272,N,"NULL"
2024S014086,2024-04-20T00:00:00Z,12:30:00,"AUTOV. M-30, 20XC00",20XC00,9,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,Alcance,Despejado,Turismo,Pasajero,De 40 a 44 años,Hombre,NULL,NULL,437589.93,4475589.272,N,"NULL"
2024S014087,2024-04-20T00:00:00Z,11:40:00,"IDB. PLAZA DEL CAMPILLO DEL MUNDO NUEVO, 2",0,1,Centro,https://www.wikidata.org/wiki/Q1763376,Atropello a persona,Despejado,Turismo,Conductor,De 55 a 59 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,439918.286,4473112.491,N,"NULL"
2024S014087,2024-04-20T00:00:00Z,11:40:00,"IDB. PLAZA DEL CAMPILLO DEL MUNDO NUEVO, 2",0,1,Centro,https://www.wikidata.org/wiki/Q1763376,Atropello a persona,Despejado,Turismo,Peatón,De 50 a 54 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,439918.286,4473112.491,N,"NULL"
2024S014089,2024-04-20T00:00:00Z,14:25:00,CALL. GENERAL RICARDOS / CALL. MONSEÑOR OSCAR ROMERO,205,11,Carabanchel,https://www.wikidata.org/wiki/Q1001991,Caída,Despejado,Motocicleta hasta 125cc,Conductor,De 18 a 20 años,Hombre,3,Ingreso superior a 24 horas,436825.945,4470404.842,N,"NULL"
2024S014090,2024-04-20T00:00:00Z,12:45:00,CALL. MIRA EL RIO / AVDA. PADRE CIPRIANO,2,8,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,434053.507,4485705.499,N,"NULL"
2024S014090,2024-04-20T00:00:00Z,12:45:00,CALL. MIRA EL RIO / AVDA. PADRE CIPRIANO,2,8,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 60 a 64 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,434053.507,4485705.499,N,"NULL"
2024S014091,2024-04-20T00:00:00Z,14:30:00,"CALL. GENOVA, 1",1,7,Chamberí,https://www.wikidata.org/wiki/Q1763370,Colisión lateral,Despejado,Bicicleta,Conductor,De 70 a 74 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,441349.322,4475221.415,N,"NULL"
2024S014091,2024-04-20T00:00:00Z,14:30:00,"CALL. GENOVA, 1",1,7,Chamberí,https://www.wikidata.org/wiki/Q1763370,Colisión lateral,Despejado,Turismo,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,441349.322,4475221.415,N,"NULL"
2024S014091,2024-04-20T00:00:00Z,14:30:00,"CALL. GENOVA, 1",1,7,Chamberí,https://www.wikidata.org/wiki/Q1763370,Colisión lateral,Despejado,Turismo,Pasajero,De 35 a 39 años,Hombre,14,Sin asistencia sanitaria,441349.322,4475221.415,N,"NULL"
2024S014091,2024-04-20T00:00:00Z,14:30:00,"CALL. GENOVA, 1",1,7,Chamberí,https://www.wikidata.org/wiki/Q1763370,Colisión lateral,Despejado,Turismo,Pasajero,De 70 a 74 años,Mujer,14,Sin asistencia sanitaria,441349.322,4475221.415,N,"NULL"
2024S014092,2024-04-20T00:00:00Z,16:15:00,CALL. CANDIDO MATEOS / CALL. LA CABRERA,11,8,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,Colisión fronto-lateral,NULL,Turismo,Conductor,De 35 a 39 años,Mujer,14,Sin asistencia sanitaria,439130.015,4480401.856,N,"NULL"
2024S014092,2024-04-20T00:00:00Z,16:15:00,CALL. CANDIDO MATEOS / CALL. LA CABRERA,11,8,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,Colisión fronto-lateral,NULL,Turismo,Conductor,De 70 a 74 años,Hombre,14,Sin asistencia sanitaria,439130.015,4480401.856,N,"NULL"
2024S014092,2024-04-20T00:00:00Z,16:15:00,CALL. CANDIDO MATEOS / CALL. LA CABRERA,11,8,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,Colisión fronto-lateral,NULL,Turismo,Pasajero,De 21 a 24 años,Mujer,14,Sin asistencia sanitaria,439130.015,4480401.856,N,"NULL"
2024S014094,2024-04-20T00:00:00Z,15:00:00,"AUTOV. M-30, CALZADA 1 ,PK 31.700",31NC70,5,Chamartín,https://www.wikidata.org/wiki/Q1766348,Colisión múltiple,Despejado,Turismo,Conductor,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,442352.758,4481637.724,N,"NULL"
2024S014094,2024-04-20T00:00:00Z,15:00:00,"AUTOV. M-30, CALZADA 1 ,PK 31.700",31NC70,5,Chamartín,https://www.wikidata.org/wiki/Q1766348,Colisión múltiple,Despejado,Turismo,Conductor,De 30 a 34 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,442352.758,4481637.724,N,"NULL"
2024S014094,2024-04-20T00:00:00Z,15:00:00,"AUTOV. M-30, CALZADA 1 ,PK 31.700",31NC70,5,Chamartín,https://www.wikidata.org/wiki/Q1766348,Colisión múltiple,Despejado,Turismo,Conductor,De 40 a 44 años,Mujer,14,Sin asistencia sanitaria,442352.758,4481637.724,N,"NULL"
2024S014094,2024-04-20T00:00:00Z,15:00:00,"AUTOV. M-30, CALZADA 1 ,PK 31.700",31NC70,5,Chamartín,https://www.wikidata.org/wiki/Q1766348,Colisión múltiple,Despejado,Turismo,Pasajero,De 35 a 39 años,Mujer,14,Sin asistencia sanitaria,442352.758,4481637.724,N,"NULL"
2024S014095,2024-04-20T00:00:00Z,15:35:00,CALL. ALONSO CANO / CALL. CRISTOBAL BORDIU,60,7,Chamberí,https://www.wikidata.org/wiki/Q1763370,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor,De 45 a 49 años,Hombre,1,Atención en urgencias sin posterior ingreso,440853.559,4477155.907,N,"NULL"
2024S014095,2024-04-20T00:00:00Z,15:35:00,CALL. ALONSO CANO / CALL. CRISTOBAL BORDIU,60,7,Chamberí,https://www.wikidata.org/wiki/Q1763370,Colisión fronto-lateral,Despejado,Turismo,Conductor,Más de 74 años,Hombre,14,Sin asistencia sanitaria,440853.559,4477155.907,N,"NULL"
2024S014096,2024-04-20T00:00:00Z,15:30:00,"AUTOV. M-30, 11NC90",11NC90,2,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Alcance,Despejado,Camión rígido,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,441984.291,4471213.829,N,"NULL"
2024S014096,2024-04-20T00:00:00Z,15:30:00,"AUTOV. M-30, 11NC90",11NC90,2,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Alcance,Despejado,Otros vehículos con motor,Conductor,De 50 a 54 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,441984.291,4471213.829,N,"NULL"
2024S014099,2024-04-20T00:00:00Z,17:30:00,CALL. GRAN VIA / CALL. CLAVEL,16,1,Centro,https://www.wikidata.org/wiki/Q1763376,Colisión lateral,NULL,Bicicleta,Conductor,De 30 a 34 años,Hombre,NULL,NULL,440648.066,4474585.196,N,"NULL"
2024S014099,2024-04-20T00:00:00Z,17:30:00,CALL. GRAN VIA / CALL. CLAVEL,16,1,Centro,https://www.wikidata.org/wiki/Q1763376,Colisión lateral,NULL,Turismo,Conductor,De 30 a 34 años,Hombre,NULL,NULL,440648.066,4474585.196,N,"NULL"
2024S014100,2024-04-20T00:00:00Z,17:48:00,CALL. ALCALA / AVDA. CANILLEJAS A VICALVARO,548,20,San Blas-Canillejas,https://www.wikidata.org/wiki/Q2001937,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 40 a 44 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,447683.212,4477185.321,N,"NULL"
2024S014100,2024-04-20T00:00:00Z,17:48:00,CALL. ALCALA / AVDA. CANILLEJAS A VICALVARO,548,20,San Blas-Canillejas,https://www.wikidata.org/wiki/Q2001937,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,447683.212,4477185.321,N,"NULL"
2024S014101,2024-04-20T00:00:00Z,17:00:00,"AUTOV. M-30, 10NC80",10NC80,2,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Alcance,Despejado,Turismo,Conductor,De 25 a 29 años,Hombre,NULL,NULL,442811.333,4471742.968,N,"NULL"
2024S014101,2024-04-20T00:00:00Z,17:00:00,"AUTOV. M-30, 10NC80",10NC80,2,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Alcance,Despejado,Turismo,Conductor,Más de 74 años,Mujer,NULL,NULL,442811.333,4471742.968,N,"NULL"
2024S014102,2024-04-20T00:00:00Z,15:34:00,"AUTOV. M-30, 16XC12",16XC12,11,Carabanchel,https://www.wikidata.org/wiki/Q1001991,Alcance,Se desconoce,Bicicleta,Conductor,De 21 a 24 años,Hombre,14,Sin asistencia sanitaria,438822.883,4472399.73,N,"NULL"
2024S014102,2024-04-20T00:00:00Z,15:34:00,"AUTOV. M-30, 16XC12",16XC12,11,Carabanchel,https://www.wikidata.org/wiki/Q1001991,Alcance,Se desconoce,Motocicleta > 125cc,Conductor,De 40 a 44 años,Hombre,14,Sin asistencia sanitaria,438822.883,4472399.73,N,"NULL"
2024S014102,2024-04-20T00:00:00Z,15:34:00,"AUTOV. M-30, 16XC12",16XC12,11,Carabanchel,https://www.wikidata.org/wiki/Q1001991,Alcance,Se desconoce,Motocicleta > 125cc,Conductor,De 45 a 49 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,438822.883,4472399.73,N,"NULL"
2024S014104,2024-04-20T00:00:00Z,17:20:00,PARKING PÚBLICO LAGO CASA DE CAMPO,12,9,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,Colisión fronto-lateral,NULL,Turismo,Conductor,De 35 a 39 años,Hombre,NULL,NULL,437585.731,4474467.463,N,"NULL"
2024S014104,2024-04-20T00:00:00Z,17:20:00,PARKING PÚBLICO LAGO CASA DE CAMPO,12,9,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,Colisión fronto-lateral,NULL,Turismo,Conductor,Desconocido,Desconocido,NULL,NULL,437585.731,4474467.463,N,"NULL"
2024S014110,2024-04-20T00:00:00Z,18:30:00,CALL. MARCELO USERA / CALL. GABINO JIMENO,88,12,Usera,https://www.wikidata.org/wiki/Q953368,Colisión fronto-lateral,Despejado,Camión rígido,Conductor,De 40 a 44 años,Hombre,14,Sin asistencia sanitaria,439992.294,4470808.781,N,"NULL"
2024S014110,2024-04-20T00:00:00Z,18:30:00,CALL. MARCELO USERA / CALL. GABINO JIMENO,88,12,Usera,https://www.wikidata.org/wiki/Q953368,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor,De 25 a 29 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,439992.294,4470808.781,N,"NULL"
2024S014112,2024-04-20T00:00:00Z,20:10:00,PASEO. EXTREMADURA / CALL. JAIME VERA,34,10,Latina,https://www.wikidata.org/wiki/Q794954,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,438159.523,4473914.455,N,"NULL"
2024S014112,2024-04-20T00:00:00Z,20:10:00,PASEO. EXTREMADURA / CALL. JAIME VERA,34,10,Latina,https://www.wikidata.org/wiki/Q794954,Alcance,Despejado,Turismo,Conductor,Más de 74 años,Hombre,14,Sin asistencia sanitaria,438159.523,4473914.455,N,"NULL"
2024S014113,2024-04-20T00:00:00Z,20:15:00,"PLAZA. CONDE DE CASAL, 5",5,3,Retiro,https://www.wikidata.org/wiki/Q2002296,Atropello a persona,Despejado,Turismo,Conductor,De 35 a 39 años,Hombre,14,Sin asistencia sanitaria,443186.566,4473119.699,S,"1"
2024S014113,2024-04-20T00:00:00Z,20:15:00,"PLAZA. CONDE DE CASAL, 5",5,3,Retiro,https://www.wikidata.org/wiki/Q2002296,Atropello a persona,Despejado,Turismo,Pasajero,De 35 a 39 años,Mujer,14,Sin asistencia sanitaria,443186.566,4473119.699,N,"NULL"
2024S014113,2024-04-20T00:00:00Z,20:15:00,"PLAZA. CONDE DE CASAL, 5",5,3,Retiro,https://www.wikidata.org/wiki/Q2002296,Atropello a persona,Despejado,Turismo,Pasajero,Menor de 5 años,Hombre,14,Sin asistencia sanitaria,443186.566,4473119.699,N,"NULL"
2024S014113,2024-04-20T00:00:00Z,20:15:00,"PLAZA. CONDE DE CASAL, 5",5,3,Retiro,https://www.wikidata.org/wiki/Q2002296,Atropello a persona,Despejado,Turismo,Peatón,De 18 a 20 años,Mujer,3,Ingreso superior a 24 horas,443186.566,4473119.699,N,"NULL"
2024S014114,2024-04-20T00:00:00Z,20:18:00,CALL. BENJAMIN PALENCIA / AVDA. PABLO NERUDA,1,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,Alcance,Despejado,Turismo,Conductor,De 21 a 24 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,445619.113,4471684.474,N,"NULL"
2024S014114,2024-04-20T00:00:00Z,20:18:00,CALL. BENJAMIN PALENCIA / AVDA. PABLO NERUDA,1,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,Alcance,Despejado,Turismo,Conductor,De 25 a 29 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,445619.113,4471684.474,N,"NULL"
2024S014114,2024-04-20T00:00:00Z,20:18:00,CALL. BENJAMIN PALENCIA / AVDA. PABLO NERUDA,1,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,Alcance,Despejado,Turismo,Pasajero,De 18 a 20 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,445619.113,4471684.474,N,"NULL"
2024S014115,2024-04-20T00:00:00Z,16:38:00,"GTA. RICARDO VELAZQUEZ BOSCO, 2",2,20,San Blas-Canillejas,https://www.wikidata.org/wiki/Q2001937,Alcance,Despejado,Motocicleta hasta 125cc,Conductor,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,446884.392,4477630.177,N,"NULL"
2024S014115,2024-04-20T00:00:00Z,16:38:00,"GTA. RICARDO VELAZQUEZ BOSCO, 2",2,20,San Blas-Canillejas,https://www.wikidata.org/wiki/Q2001937,Alcance,Despejado,Turismo,Conductor,De 35 a 39 años,Mujer,14,Sin asistencia sanitaria,446884.392,4477630.177,N,"NULL"
2024S014117,2024-04-20T00:00:00Z,20:44:00,"CALL. CRUZ DEL SUR, 7",7,3,Retiro,https://www.wikidata.org/wiki/Q2002296,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,443275.63,4473552.401,N,"NULL"
2024S014117,2024-04-20T00:00:00Z,20:44:00,"CALL. CRUZ DEL SUR, 7",7,3,Retiro,https://www.wikidata.org/wiki/Q2002296,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Pasajero,De 25 a 29 años,Mujer,2,Ingreso inferior o igual a 24 horas,443275.63,4473552.401,N,"NULL"
2024S014117,2024-04-20T00:00:00Z,20:44:00,"CALL. CRUZ DEL SUR, 7",7,3,Retiro,https://www.wikidata.org/wiki/Q2002296,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 60 a 64 años,Hombre,14,Sin asistencia sanitaria,443275.63,4473552.401,N,"NULL"
2024S014117,2024-04-20T00:00:00Z,20:44:00,"CALL. CRUZ DEL SUR, 7",7,3,Retiro,https://www.wikidata.org/wiki/Q2002296,Colisión fronto-lateral,Despejado,Turismo,Pasajero,De 55 a 59 años,Mujer,14,Sin asistencia sanitaria,443275.63,4473552.401,N,"NULL"
2024S014118,2024-04-20T00:00:00Z,22:15:00,"CALL. SANTA ENGRACIA, 104",104,7,Chamberí,https://www.wikidata.org/wiki/Q1763370,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,440615.334,4476655.148,N,"NULL"
2024S014118,2024-04-20T00:00:00Z,22:15:00,"CALL. SANTA ENGRACIA, 104",104,7,Chamberí,https://www.wikidata.org/wiki/Q1763370,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 55 a 59 años,Hombre,14,Sin asistencia sanitaria,440615.334,4476655.148,N,"NULL"
2024S014119,2024-04-20T00:00:00Z,22:20:00,CALL. BESOLLA / CALL. CARCASTILLO,1,11,Carabanchel,https://www.wikidata.org/wiki/Q1001991,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,NULL,NULL,437432.879,4469949.827,N,"NULL"
2024S014119,2024-04-20T00:00:00Z,22:20:00,CALL. BESOLLA / CALL. CARCASTILLO,1,11,Carabanchel,https://www.wikidata.org/wiki/Q1001991,Colisión fronto-lateral,Despejado,Turismo,Conductor,Desconocido,Desconocido,NULL,NULL,437432.879,4469949.827,N,"NULL"
2024S014120,2024-04-20T00:00:00Z,22:40:00,"CALL. GOYA, 54",54,4,Salamanca,https://www.wikidata.org/wiki/Q1773521,Alcance,Despejado,Turismo,Conductor,De 25 a 29 años,Hombre,NULL,NULL,442471.341,4475133.658,S,"NULL"
2024S014120,2024-04-20T00:00:00Z,22:40:00,"CALL. GOYA, 54",54,4,Salamanca,https://www.wikidata.org/wiki/Q1773521,Alcance,Despejado,Turismo,Conductor,De 30 a 34 años,Hombre,NULL,NULL,442471.341,4475133.658,N,"NULL"
2024S014120,2024-04-20T00:00:00Z,22:40:00,"CALL. GOYA, 54",54,4,Salamanca,https://www.wikidata.org/wiki/Q1773521,Alcance,Despejado,Turismo,Pasajero,De 25 a 29 años,Mujer,NULL,NULL,442471.341,4475133.658,N,"NULL"
2024S014125,2024-04-20T00:00:00Z,23:35:00,CALL. CAÑAVERAL / AVDA. ASTURIAS,1,6,Tetuán,https://www.wikidata.org/wiki/Q1773540,Alcance,Despejado,Turismo,Conductor,De 40 a 44 años,Hombre,NULL,NULL,441211.531,4479963.053,N,"NULL"
2024S014125,2024-04-20T00:00:00Z,23:35:00,CALL. CAÑAVERAL / AVDA. ASTURIAS,1,6,Tetuán,https://www.wikidata.org/wiki/Q1773540,Alcance,Despejado,Turismo,Conductor,De 55 a 59 años,Mujer,NULL,NULL,441211.531,4479963.053,N,"NULL"
2024S014144,2024-04-20T00:00:00Z,22:54:00,"PASEO. REY, 34",34,9,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,Atropello a persona,Despejado,NULL,Conductor,Desconocido,Desconocido,NULL,NULL,438654.726,4475241.081,N,"NULL"
2024S014144,2024-04-20T00:00:00Z,22:54:00,"PASEO. REY, 34",34,9,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,Atropello a persona,Despejado,NULL,Peatón,De 45 a 49 años,Hombre,2,Ingreso inferior o igual a 24 horas,438654.726,4475241.081,N,"NULL"
2024S014149,2024-04-20T00:00:00Z,20:00:00,CALL. SEGOVIA / CSTAN. SAN ANDRES,16,1,Centro,https://www.wikidata.org/wiki/Q1763376,Colisión frontal,Despejado,Turismo,Conductor,De 40 a 44 años,Hombre,14,Sin asistencia sanitaria,439621.766,4473930.192,N,"NULL"
2024S014149,2024-04-20T00:00:00Z,20:00:00,CALL. SEGOVIA / CSTAN. SAN ANDRES,16,1,Centro,https://www.wikidata.org/wiki/Q1763376,Colisión frontal,Despejado,VMU eléctrico,Conductor,De 45 a 49 años,Hombre,1,Atención en urgencias sin posterior ingreso,439621.766,4473930.192,S,"NULL"
2024S014165,2024-04-20T00:00:00Z,12:45:00,"CALL. VIRGEN DE LA FUENCISLA, 21",21,15,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 25 a 29 años,Mujer,14,Sin asistencia sanitaria,444848.826,4476609.572,N,"NULL"
2024S014165,2024-04-20T00:00:00Z,12:45:00,"CALL. VIRGEN DE LA FUENCISLA, 21",21,15,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,Desconocido,Desconocido,NULL,NULL,444848.826,4476609.572,N,"NULL"
2024S014165,2024-04-20T00:00:00Z,12:45:00,"CALL. VIRGEN DE LA FUENCISLA, 21",21,15,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,Choque contra obstáculo fijo,Despejado,Turismo,Peatón,De 40 a 44 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,444848.826,4476609.572,N,"NULL"
2024S014174,2024-04-20T00:00:00Z,13:15:00,"CALL. TIMON, 21",21,21,Barajas,https://www.wikidata.org/wiki/Q807230,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 35 a 39 años,Mujer,14,Sin asistencia sanitaria,450113.214,4480341.948,N,"NULL"
2024S014181,2024-04-20T00:00:00Z,20:40:00,"CALL. O'DONNELL, 21",21,4,Salamanca,https://www.wikidata.org/wiki/Q1773521,Alcance,Despejado,Motocicleta > 125cc,Conductor,De 18 a 20 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,442479.532,4474778.964,N,"NULL"
2024S014181,2024-04-20T00:00:00Z,20:40:00,"CALL. O'DONNELL, 21",21,4,Salamanca,https://www.wikidata.org/wiki/Q1773521,Alcance,Despejado,Motocicleta > 125cc,Pasajero,De 15 a 17 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,442479.532,4474778.964,N,"NULL"
2024S014181,2024-04-20T00:00:00Z,20:40:00,"CALL. O'DONNELL, 21",21,4,Salamanca,https://www.wikidata.org/wiki/Q1773521,Alcance,Despejado,Turismo,Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,442479.532,4474778.964,N,"NULL"
2024S014184,2024-04-20T00:00:00Z,16:25:00,"AUTOV. M-30, 11NC00",11NC00,2,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Alcance,NULL,Furgoneta,Conductor,De 50 a 54 años,Hombre,NULL,NULL,442502.576,4471458.9,N,"NULL"
2024S014184,2024-04-20T00:00:00Z,16:25:00,"AUTOV. M-30, 11NC00",11NC00,2,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Alcance,NULL,Turismo,Conductor,De 50 a 54 años,Hombre,NULL,NULL,442502.576,4471458.9,N,"NULL"
2024S014195,2024-04-20T00:00:00Z,12:30:00,"CALL. FELIPE IV, 1",1,3,Retiro,https://www.wikidata.org/wiki/Q2002296,Choque contra obstáculo fijo,NULL,Autobús,Conductor,Desconocido,Desconocido,NULL,NULL,441213.321,4474065.947,N,"NULL"
2024S014121,2024-04-21T00:00:00Z,0:40:00,"GTA. LOPEZ DE HOYOS, 8",8,5,Chamartín,https://www.wikidata.org/wiki/Q1766348,Colisión lateral,Despejado,Motocicleta hasta 125cc,Conductor,De 50 a 54 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,442309.232,4476855.198,N,"NULL"
2024S014121,2024-04-21T00:00:00Z,0:40:00,"GTA. LOPEZ DE HOYOS, 8",8,5,Chamartín,https://www.wikidata.org/wiki/Q1766348,Colisión lateral,Despejado,Turismo,Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,442309.232,4476855.198,N,"NULL"
2024S014121,2024-04-21T00:00:00Z,0:40:00,"GTA. LOPEZ DE HOYOS, 8",8,5,Chamartín,https://www.wikidata.org/wiki/Q1766348,Colisión lateral,Despejado,Turismo,Pasajero,De 21 a 24 años,Hombre,14,Sin asistencia sanitaria,442309.232,4476855.198,N,"NULL"
2024S014121,2024-04-21T00:00:00Z,0:40:00,"GTA. LOPEZ DE HOYOS, 8",8,5,Chamartín,https://www.wikidata.org/wiki/Q1766348,Colisión lateral,Despejado,Turismo,Pasajero,De 21 a 24 años,Hombre,14,Sin asistencia sanitaria,442309.232,4476855.198,N,"NULL"
2024S014123,2024-04-21T00:00:00Z,0:15:00,"CALL. ALCALA, 395",395,15,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,Caída,Despejado,VMU eléctrico,Conductor,De 30 a 34 años,Hombre,1,Atención en urgencias sin posterior ingreso,445626.431,4476408.951,N,"NULL"
2024S014126,2024-04-21T00:00:00Z,1:15:00,"CALL. BARCELO, 2",2,1,Centro,https://www.wikidata.org/wiki/Q1763376,Colisión lateral,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,440618.888,4475355.748,N,"NULL"
2024S014126,2024-04-21T00:00:00Z,1:15:00,"CALL. BARCELO, 2",2,1,Centro,https://www.wikidata.org/wiki/Q1763376,Colisión lateral,Despejado,Turismo,Conductor,De 60 a 64 años,Hombre,14,Sin asistencia sanitaria,440618.888,4475355.748,N,"NULL"
